original,detected_language,confidence,translated_text
"aliments funcionals, compostos bioactius i nutracèutics",ca,100,"functional foods, bioactive and nutraceutical compounds"
vacunes i fàrmacs,ca,100,vacunes and drugs
immunologia clínica,ca,100,Clinical immunology
teràpia gènica,ca,100,Gene therapy
enginyeria de teixits,ca,100,tissue engineering
bioquímica,ca,100,biochemistry
immunologia,ca,100,immunology
processos i productes biotecnològics,ca,100,processes and biotechnology products
aplicacions mòbils i encastades,ca,100,mobile and embedded applications
estructura i funció de biomolècules,ca,100,structure and function of biomolecules
metabolisme de microorganismes,ca,100,metabolism of microorganisms
enginyeria de bioreactors,ca,100,bioreactor engineering
biotecnologia molecular microbiana,ca,100,microbial molecular biotechnology
genètica,ca,100,genetics
microbiologia,ca,100,microbiology
metodologies de la programació,ca,100,metodologies of programming
sistemes de temps real,ca,100,real-time systems
biologia cel·lular,ca,100,cellular biology
cultius cel·lulars,ca,100,cellular cultures
gestió de sistemes i xarxes,ca,100,systems management and networks
treball de fi de grau i (g.ei),ca,100,Final degree work and (g.ei)
bioinformàtica,ca,100,bioinformatics
enginyeria bioquímica,ca,100,biochemical engineering
estructures de dades,ca,100,data structures
bioquímica,ca,100,biochemistry
fonaments de computadors,ca,100,computer fabrications
matemàtica discreta 1,ca,100,discrete mathematics 1
tècniques avançades de programació,ca,100,Advanced programming techniques
sistemes distribuïts,ca,100,Distributed systems
fonaments de programació 1,ca,100,programming releases 1
tècniques de bioquímica i biologia molecular,ca,100,technics of biochemistry and molecular biology
programació,ca,100,programming
interacció persona-ordinador,ca,100,human-computer interaction
química 2,ca,100,química 2
computació paral·lela i massiva,ca,100,parallel and massive computing
microbiologia,ca,100,microbiology
alimentació funcional i personalitzada,ca,100,functional and personalized feeding
"aspectes legals, socials i comunicatius",ca,100,"legal, social and communicative aspects"
economia i gestió d'empreses,ca,100,economy and business management
vacunes i fàrmacs,ca,100,vacunes and drugs
teràpia gènica,ca,100,Gene therapy
química orgànica,ca,100,organic chemistry
enzimologia,ca,100,enzimology
química 2,ca,100,química 2
biologia molecular de sistemes,ca,100,molecular biology of systems
metodologia i experimentació en biociències moleculars 2,ca,100,metodology and experimentation in molecular biosciences 2
enginyeria bioquímica,ca,100,biochemical engineering
biofísica,ca,100,biophysics
virologia,ca,100,virology
aliments transgènics,ca,100,transgenic foods
bioquímica clínica aplicada,ca,100,Applied clinical biochemistry
metabolisme de microorganismes,ca,100,metabolism of microorganisms
termodinàmica i cinètica,ca,100,termodynamics and kinetics
química analítica i instrumental,ca,100,Analytical and instrumental chemistry
estudis en el marc de convenis de mobilitat 1,ca,100,studies in the framework of mobility agreements 1
treball de fi de grau i (g.bbm),ca,100,Final degree work and (g.bbm)
física,ca,100,physics
biologia,ca,100,biology
metabolisme vegetal,ca,100,plant metabolism
immunologia clínica,ca,100,Clinical immunology
productes naturals d'interès industrial,ca,100,natural products of industrial interest
microbiologia i bioquímica enològiques 2,ca,100,oenological microbiology and biochemistry 2
ampelologia,ca,100,ampelology
cultura vitivinícola,ca,100,wine culture
biologia cel·lular i genètica,ca,100,cellular biology and genetics
física,ca,100,physics
fisiologia vegetal i pràctiques de biologia,ca,100,plant physiology and biology practices
operacions bàsiques,ca,100,basic operations
subproductes vitivinícoles,ca,100,wine-growing by-products
enologia general 2,ca,100,general enology 2
criança i envelliment,ca,100,criança i envelliment
anàlisi sensorial 4,ca,100,sensory analysis 4
innovació i tast de vins escumosos,ca,100,innovation and taste of sparkling wines
química enològica,ca,100,enological chemistry
treball de fi de grau,ca,100,end-of-degree work
matemàtiques,ca,100,mathematics
microbiologia i bioquímica enològiques 1,ca,100,microbiology and oenological biochemistry 1
anàlisi instrumental enòlogica,ca,100,Enologic instrumental analysis
viticultura 2,ca,100,viticulture 2
gestió de la qualitat i la seguretat en la indústria vitivinícola,ca,100,Quality management and safety in the wine industry
anàlisi química enològica 2,ca,100,chemical analysis enological 2
normativa i legislació vitivinícola,ca,100,normative and wine legislation
enginyeria enològica,ca,100,enological engineering
anàlisi sensorial 1,ca,100,sensory analysis 1
selecció i millora d'inòculs enològics,ca,100,selection and improvement of oenological inoculums
tecnologia del servei de vins. harmonia de vins i menjar,ca,100,technology of the wine service. harmony of wines and food
edafologia i climatologia vitícoles,ca,100,wine-making edaphology and climate
aliments fermentats,ca,100,fermented foods
fonaments de biologia,ca,100,biology fundamentals
estadística,ca,100,statistics
química 1,ca,100,chemistry 1
begudes espirituoses,ca,100,Spirit drinks
control de qualitat en l'elaboració de vins escumosos,ca,100,quality control in making sparkling wines
creació de valor en el sector vitivinícola,ca,100,creation of value in the wine sector
pràctiques externes,ca,100,external practices
estudis en el marc d'acords de mobilitat,ca,100,studies in the framework of mobility agreements
viticultura 1,ca,100,viticulture 1
bioquímica,ca,100,biochemistry
enologia general 1,ca,100,general enology 1
anàlisi sensorial 3,ca,100,sensory analysis 3
el vi com a aliment,ca,100,wine as food
elaboració de vins escumosos,ca,100,making sparkling wines
factors de qualitat en el cultiu de la vinya,ca,100,quality factors in vineyard cultivation
anàlisi química enològica 1,ca,100,chemical analysis enological 1
anàlisi sensorial 2,ca,100,sensory analysis 2
patologia vitícola,ca,100,wine pathology
química 2,ca,100,química 2
gestió mediambiental de la indústria enològica,ca,100,environmental management of the oenological industry
economia i màrqueting vitivinícola,ca,100,economy and wine marketing
microbiologia general,ca,100,general microbiology
"nous models de viticultura ecològics, biodinàmics i regeneratius",ca,100,"new models of ecological, biodynamic and regenerative viticulture"
from terroir to the world: tools and strategies for the export of european quality wines,en,86,from terroir to the world: tools and strategies for the export of european quality wines
begudes fermentades,ca,100,fermented drinks
quimiometria pel control de begudes fermentades,ca,100,quimiometry for fermented beverage control
malta i tecnologia del malt,ca,100,malt and malt technology
preparació i presentació de projectes,ca,100,preparation and presentation of projects
enologia general 1,ca,100,general enology 1
macromolèculas del raïm i el 6,ca,100,macromolèculas del raïm and 6
nous reptes a la fermentació malolàctica,ca,100,new challenges to malolactic fermentation
pràctiques externes,ca,100,external practices
biotecnologia i control microbiològic del 6,ca,100,biotechnology and microbiological control of 6
microbiologia de la cervesa,ca,100,Beer microbiology
anàlisi sensorial de cervesa,ca,100,sensory analysis of beer
enginyeria de procés en l'elaboració de begudes fermentades,ca,100,process engineering in making fermented beverages
anàlisi sensorial 1,ca,100,sensory analysis 1
el sector cerveser,ca,100,the brewing sector
anàlisi enològica avançada i sensometria,ca,100,advanced oenological analysis and sensometry
anàlisi sensorial 2,ca,100,sensory analysis 2
avenços científics en llevats vínics,ca,100,scientific advances in poison yeasts
últims avenços en elaboració de vinagres i destil.lats,ca,100,latest advances in making vinegars and distilleries
altres microorganismes d'interès en enologia i viticultura,ca,100,other microorganisms of interest in oenology and viticulture
tecnologia cervesera,ca,100,Brewery Technology
seguretat alimentària,ca,100,food safety
treball fi de màster,ca,100,Final Masterwork
treball de fi de màster,ca,100,Final Masterwork
cf mecànica de fluids avançada,ca,100,cf mechanics of advanced fluids
"elaboració, planificació i gestió de projectes de r+d+i",ca,100,"elaboration, planning and project management of r+d+i"
tecnologies de conversió d'energia tèrmica,ca,100,thermal energy conversion technologies
climatització i estalvi energètic en edificis,ca,100,climatization and energy saving in buildings
sistemes elèctrics renovables en xarxes intel·ligents,ca,100,renewable electrical systems in smart networks
caracterització i modelització de la demanda energètica en edificis,ca,100,characterization and modeling of energy demand in buildings
determinació de propietats termodinàmiques i de transport de fluids,ca,100,determination of thermodynamic properties and transport of fluids
