web-scraper-order,web-scraper-start-url,learning-results
"1740067534-2685","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116826/guia_docent","SE11 - Relacionar les necessitats humanes amb els espais arquitectònics a diferents escales. - SE11.2-Dominar la concepció i la representació dels atributs visuals dels objectes."
"1740067534-2686","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116826/guia_docent","SE11.2-Dominar la concepció i la representació dels atributs visuals dels objectes."
"1740067534-2687","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116826/guia_docent","K2 - Interpretar la relació dels habitants amb l'entorn antropitzat - K2.1-Interpretar l'entorn antropitzat mitjançant els sistemes de representació espacial."
"1740067534-2688","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116826/guia_docent","K2.1-Interpretar l'entorn antropitzat mitjançant els sistemes de representació espacial."
"1740067534-2689","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116826/guia_docent","SE11 - Relacionar les necessitats humanes amb els espais arquitectònics a diferents escales. - SE11.5-Aplicar les tècniques d'aixecament gràfic en totes les fases, des del dibuix d'apunts a la restitució científica."
"1740067534-2690","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116826/guia_docent","SE11.5-Aplicar les tècniques d'aixecament gràfic en totes les fases, des del dibuix d'apunts a la restitució científica."
"1740067538-2691","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116931/guia_docent","SE11 - Relacionar les necessitats humanes amb els espais arquitectònics a diferents escales. - SE11.1-Aplicar els procediments gràfics a la representació d'espais i objectes."
"1740067538-2692","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116931/guia_docent","SE11.1-Aplicar els procediments gràfics a la representació d'espais i objectes."
"1740067538-2693","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116931/guia_docent","SE11 - Relacionar les necessitats humanes amb els espais arquitectònics a diferents escales. - SE11.4-Aplicar la geometria mètrica i projectiva."
"1740067538-2694","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116931/guia_docent","SE11.4-Aplicar la geometria mètrica i projectiva."
"1740067538-2695","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116931/guia_docent","K2 - Interpretar la relació dels habitants amb l'entorn antropitzat - K2.2-Interpretar l'anàlisi i la teoria de la forma i les lleis de la percepció visual."
"1740067538-2696","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116931/guia_docent","K2.2-Interpretar l'anàlisi i la teoria de la forma i les lleis de la percepció visual."
"1740067538-2697","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116931/guia_docent","SE11 - Relacionar les necessitats humanes amb els espais arquitectònics a diferents escales. - SE11.3-Dominar la proporció i les tècniques del dibuix, incloses les informàtiques."
"1740067538-2698","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116931/guia_docent","SE11.3-Dominar la proporció i les tècniques del dibuix, incloses les informàtiques."
"1740067538-2699","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116931/guia_docent","K4 - Identificar tècniques de producció industrial i organització logística necessàries a la construcció - K4.1- Identificar les bases de la topografia, la hipsometria, la cartografia i les tècniques de modificació del terreny."
"1740067538-2700","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116931/guia_docent","K4.1- Identificar les bases de la topografia, la hipsometria, la cartografia i les tècniques de modificació del terreny."
"1740067542-2701","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116907/guia_docent","SE5 - Resoldre la concepció estructural en el procés de projectació arquitectònica. - SE5.4-Interpretar les bases de la concepció, el disseny i la integració de les estructures d'edificis i conjunts urbans."
"1740067542-2702","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116907/guia_docent","SE5.4-Interpretar les bases de la concepció, el disseny i la integració de les estructures d'edificis i conjunts urbans."
"1740067542-2703","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116907/guia_docent","SE8 - Utilitzar solucions tecnològiques i arquitectòniques per adequar les condicions internes de comoditat i protecció dels factors climàtics. - SE8.2-Interpretar les bases de l'arquitectura vernacla."
"1740067542-2704","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116907/guia_docent","SE8.2-Interpretar les bases de l'arquitectura vernacla."
"1740067542-2705","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116907/guia_docent","K4 - Identificar tècniques de producció industrial i organització logística necessàries a la construcció - K4.2-Identificar els principis i les particularitats dels sistemes constructius convencionals i les seves patologies."
"1740067542-2706","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116907/guia_docent","K4.2-Identificar els principis i les particularitats dels sistemes constructius convencionals i les seves patologies."
"1740067546-2707","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116825/guia_docent","ST1 - Gestionar la informació i el coneixement amb l'ús eficient de les TIC - ST1.2-Tractar la informació utilitzant les eines i els formats que ofereixen les TIC"
"1740067546-2708","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116825/guia_docent","ST1.2-Tractar la informació utilitzant les eines i els formats que ofereixen les TIC"
"1740067546-2709","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116825/guia_docent","K1 - Identificar els períodes històrics de l'arquitectura - K1.2-Identificar les tradicions arquitectòniques, urbanístiques i paisatgístiques de la cultura occidental, així com dels seus fonaments tècnics, climàtics, econòmics, socials i ideològics"
"1740067546-2710","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116825/guia_docent","K1.2-Identificar les tradicions arquitectòniques, urbanístiques i paisatgístiques de la cultura occidental, així com dels seus fonaments tècnics, climàtics, econòmics, socials i ideològics"
"1740067546-2711","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116825/guia_docent","ST1 - Gestionar la informació i el coneixement amb l'ús eficient de les TIC - ST1.3-Intercanviar informació fent servir les TIC"
"1740067546-2712","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116825/guia_docent","ST1.3-Intercanviar informació fent servir les TIC"
"1740067546-2713","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116825/guia_docent","ST1 - Gestionar la informació i el coneixement amb l'ús eficient de les TIC - ST1.1-Buscar informació de manera autònoma utilitzant les TIC"
"1740067546-2714","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116825/guia_docent","ST1.1-Buscar informació de manera autònoma utilitzant les TIC"
"1740067546-2715","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116825/guia_docent","SE3 - Interpretar el paper de les belles arts com a factor que pot influir en la qualitat de la concepció arquitectònica. - SE3.1-Interpretar les teories generals de la forma, la composició i els tipus arquitectònics."
"1740067546-2716","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116825/guia_docent","SE3.1-Interpretar les teories generals de la forma, la composició i els tipus arquitectònics."
"1740067546-2717","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116825/guia_docent","SE1 - Interpretar les teories de l'arquitectura - SE1.1-Exercir la crítica arquitectònica."
"1740067546-2718","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116825/guia_docent","SE1.1-Exercir la crítica arquitectònica."
"1740067550-2719","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116823/guia_docent","K3 - Identificar problemes físics, tecnològics i funcionals relacionats amb l'habitabilitat dels edificis - K3.4-Dominar els principis del càlcul numèric, geometria analítica i diferencial i mètodes algebraics."
"1740067550-2720","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116823/guia_docent","K3.4-Dominar els principis del càlcul numèric, geometria analítica i diferencial i mètodes algebraics."
"1740067554-2721","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116728/guia_docent","ST2 - Resoldre problemes de manera crítica, creativa i innovadora en làmbit destudi - ST2.2-Dissenyar una nova solució fent servir els recursos necessaris per resoldre el problema"
"1740067554-2722","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116728/guia_docent","ST2.2-Dissenyar una nova solució fent servir els recursos necessaris per resoldre el problema"
"1740067554-2723","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116728/guia_docent","K2 - Interpretar la relació dels habitants amb l'entorn antropitzat - K2.4-Identificar els mètodes d'estudi dels processos de simbolització, les funcions pràctiques i l'argonomia."
"1740067554-2724","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116728/guia_docent","K2.4-Identificar els mètodes d'estudi dels processos de simbolització, les funcions pràctiques i l'argonomia."
"1740067554-2725","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116728/guia_docent","ST2 - Resoldre problemes de manera crítica, creativa i innovadora en làmbit destudi - ST2.1-Seguir un mètode sistemàtic per resoldre problemes en l'àmbit de la disciplina (identificar el problema, dividir-lo en parts, identificar-ne les causes i aplicar-hi els coneixements propis de la disciplina)"
"1740067554-2726","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116728/guia_docent","ST2.1-Seguir un mètode sistemàtic per resoldre problemes en l'àmbit de la disciplina (identificar el problema, dividir-lo en parts, identificar-ne les causes i aplicar-hi els coneixements propis de la disciplina)"
"1740067554-2727","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116728/guia_docent","SE10 - Interpretar les relacions entre els habitants i l'arquitectura, i entre l'arquitectura i el medi. - SE10.6-Integrar en la concepció i gestió dels projectes arquitectònics, l'ecologia, la sostenibilitat i els principis de conservació de recursos energètics i mediambientals."
"1740067554-2728","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116728/guia_docent","SE10.6-Integrar en la concepció i gestió dels projectes arquitectònics, l'ecologia, la sostenibilitat i els principis de conservació de recursos energètics i mediambientals."
"1740067554-2729","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116728/guia_docent","SE10 - Interpretar les relacions entre els habitants i l'arquitectura, i entre l'arquitectura i el medi. - SE10.3-Contrastar els mètodes d'estudi de les necessitats socials, la qualitat de vida, l'habitabilitat i els programes bàsics d'habitatge."
"1740067554-2730","https://guiadocent.urv.cat/guido/public/centres/504/ensenyaments/3547/assignatures/116728/guia_docent","SE10.3-Contrastar els mètodes d'estudi de les necessitats socials, la qualitat de vida, l'habitabilitat i els programes bàsics d'habitatge."
