web-scraper-order,web-scraper-start-url,description
"1740105076-3743","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904006&any_academic=2024_25&idioma=cat&modalitat=p","Aquesta assignatura és una introducció a l'estudi de l'organització cel•lular, tant en els seus aspectes estructurals com els funcionals. L'objectiu principal és que l'alumne adquireixi una base conceptual i pràctica sobre els fenòmens cel•lulars que li permetin, més endavant, comprendre el fonament bioquímic dels processos cel•lulars i les seves aplicacions biotecnològiques. 
Tots aquests coneixements estan estructurats en quatre blocs temàtics: Introducció a la Biologia Cel•lular, Citologia, Cicle i Desenvolupament Cel•lular."
"1740105078-3744","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904008&any_academic=2024_25&idioma=cat&modalitat=p","Establir els conceptes bàsics que permetin comprendre el funcionament dels éssers vius a nivell molecular"
"1740105080-3745","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904007&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura bàsica de 1r curs, amb les bases de Genètica, tant mendeliana com molecular, que són necessàries per als Graus de Ciències. Llengua d'impartició: Català, Anglès
i Castellà."
"1740105082-3746","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904010&any_academic=2024_25&idioma=cat&modalitat=p","Aquesta assignatura permet que l'estudiant adquireixi els coneixements i desenvolupi les competències de la química general, com a matèria bàsica de la branca de ciències. concretament en els aspectes que fan referència als gasos, la termodinàmica, l'equilibri en dissolució i la cinètica.Idioma d'impartició: tots els grups de teoria i de problemes tindran una part de la docència en català i altra en castellà."
"1740105085-3747","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904013&any_academic=2024_25&idioma=cat&modalitat=p","Aquesta assignatura ha de donar a l'alumne els coneixements bàsics necessaris de la mecànica clàssica, de l'electricitat, el magnetisme i les ones com a bases interpretatives del món de la química."
"1740105087-3748","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904012&any_academic=2024_25&idioma=cat&modalitat=p","Aquesta assignatura ha de donar a l'alumne els coneixements bàsics necessaris de l'electricitat, el magnetisme i les ones com a bases interpretatives del món de la química."
"1740105089-3749","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904105&any_academic=2024_25&idioma=cat&modalitat=p","Conceptes bàsics sobre forma, funció i evolució dels organismes pluricel.lulars.
Animals model per a la recerca en Biologia Molecular.
Fisiologia vegetal.
Disseny d'experiments senzills i anàlisi de resultats.
Aprenentatge basat en la utilització d'articles de revistes científiques (en anglès)
Redacció resum en estil científic."
"1740105091-3750","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904103&any_academic=2024_25&idioma=cat&modalitat=p","En aquesta assignatura s’estudien les propietats generals dels enzims, la seva nomenclatura i classificació, la purificació enzimàtica i els principis bàsics de la cinètica enzimàtica, el control de l'activitat enzimàtica i les bases de la catàlisi enzimàtica."
"1740105094-3751","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904104&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura que pretén familiaritzar a l’alumne amb l’estructura de les macromolècules més rellevants biològicament i correlacionar la seva estructura amb la seva funció."
"1740105096-3752","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904106&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura només de pràctiques i d'assistència obligatòria a totes les sessions."
"1740105098-3753","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904101&any_academic=2024_25&idioma=cat&modalitat=p","Estudi de l'estructura, propietats i reactivitat dels compostos orgànics, posant especial atenció a compostos d'origen natural amb activitat biològica."
"1740105100-3754","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904107&any_academic=2024_25&idioma=cat&modalitat=p","Que l’alumne adquireixi els coneixements essencials sobre les bases de fenomenologia biològica a partir dels principis de la física. Analitzar els processos biològics com a combinació de fluxos i forces conjugats; i la bioenergètica associada en aquests processos."
"1740105103-3755","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904110&any_academic=2024_25&idioma=cat&modalitat=p","L’objectiu d’aquesta assignatura és proporcionar-vos els coneixements bàsics sobre la teoria i les aplicacions pràctiques de les principals eines i bases de dades bioinformàtiques per analitzar seqüències de DNA i proteïnes i fer cerques bibliogràfiques."
"1740105105-3756","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904126&any_academic=2024_25&idioma=cat&modalitat=p","L'assignatura de Cultius Cel.lulars dóna a conèixer a l'alumne els procediments bàsics per al treball amb cèl.lules i teixits d'orígen animal en cultiu in vitro. Després de la realització d'aquesta assignatura, l'estudiant de Biotecnologia ha de ser capaç de treballar en un laboratori de cultiu de cèl.lules i teixits i saber com realitzar aplicacions biotecnològiques amb aquests cultius."
"1740105107-3757","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904102&any_academic=2024_25&idioma=cat&modalitat=p","Estudi dels mecanismes i regulació de la replicació de DNA, la transcripció de DNA a RNA i la traducció de mRNA a proteïnes a virus, procariotes i eucariotes."
"1740105109-3758","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904108&any_academic=2024_25&idioma=cat&modalitat=p","Assignatura pràctica perquè l’alumne adquireixi coneixements sobre mètodes i tècniques de bioquímica i biologia molecular.Les llengües
d'impartició seran el castellà i el català."
"1740105112-3759","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904109&any_academic=2024_25&idioma=cat&modalitat=p","Mecanismes moleculars que regulen la funcionalitat de les cèl·lules en funció de la situació fisiològica."
"1740105114-3760","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904115&any_academic=2024_25&idioma=cat&modalitat=p","El sistema immunitari és un sistema altament complex, altament coordinat i especialitzat que té com a objectiu actuar com a sistema de defensa contra agents externs un cop aquests penetren en l'organisme. Mitjançant el temari programat s'estudiaran en detall les cèl·lules immunitàries, els components sèrics i els òrgans i teixits especialitzats que el conformen. L'alumne haurà d'adquirir el coneixement d'aquests components des del punt de vista genètic, cel·lular i fisiològic i de com es coordinen per donar lloc a respostes immunitàries específiques i eficients."
"1740105116-3761","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904112&any_academic=2024_25&idioma=cat&modalitat=p","En aquesta assignatura s'estudia el metabolisme intermediari, centrat en mamífers, i la seva regulació, alhora que es dona una visió integrada del funcionament bioquímic."
"1740105118-3762","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904116&any_academic=2024_25&idioma=cat&modalitat=p","Introducció al disseny de Projectes de Recerca en biociències.Resultats d'aprenentatge:Saber dissenyar un experiment.
 
  
  Produir un text de
  qualitat, sense errors gramaticals i ortogràfics, amb una presentació formal
  acurada i un ús adequat i coherent de les convencions formals i
  bibliogràfiques. (Qualitat)
  Construir un text estructurat, clar, cohesionat, ric i d’extensió adequada.
  (Construcció del discurs)
  Elaborar un text adequat a la situació comunicativa, consistent i persuasiu.
  (Eficàcia)"
"1740105121-3763","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904113&any_academic=2024_25&idioma=cat&modalitat=p","Aquesta assignatura és una introducció a l’estudi dels microorganismes, les principals tècniques pel seu estudi i la seva relació amb diferents àmbits: biotecnologia, enologia."
"1740105123-3764","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904111&any_academic=2024_25&idioma=cat&modalitat=p","Seminaris sobre diferents tècniques bioquímiques i de biologia molecular."
"1740105125-3765","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904114&any_academic=2024_25&idioma=cat&modalitat=p","Introducció a la biologia de sistemes i a l´ús de les tècniques òmiques."
"1740105128-3766","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904119&any_academic=2024_25&idioma=cat&modalitat=p","Donar una formació àmplia dels processos metabòlics, endocrins, digestius, hematològics, oncològics vinculats amb la salut i la malaltia tant a nivell fisiològic com molecular. L'alumne aprendrà a integrar els diferents mecanismes patogènics que estan implicats en la malaltia. La dedicació a certs temes que presenten una importància sanitària com diabetes, hiperlipèmies, etc serà major que la dedicada a altres temes de menor importància sanitària. Es comentaran casos clínics relacionats amb cada tema, fent especial atenció a les dades clíniques que presenta la malaltia i les dades bioquímiques."
"1740105130-3767","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904121&any_academic=2024_25&idioma=cat&modalitat=p","DESCRIPCIÓ GENERAL: Establir les bases per a la utilització de les lleis fonamentals de conservació (matèria,  energia i quantitat de moviment). Aplicació de les lleis fonamentals a l'anàlisi i disseny de les operacions unitàries."
"1740105132-3768","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904117&any_academic=2024_25&idioma=cat&modalitat=p","Conèixer el gran ventall de possiblitats metabòliques dels microorganismes, fonamentalment dels bacteris, que cobreixen tots els tipus de metabolismes coneguts a la Terra, tant en quant a possibles fonts d'energia com en les fonts de carboni i altres elements com el nitrogen, així com en les seves capacitats anabòliques."
"1740105134-3769","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904118&any_academic=2024_25&idioma=cat&modalitat=p","Donar a conèixer les principals rutes metabòliques que porten a la formació de diferents compostos propis del metabolisme primari i secundari i la seva regulació, així com donar nopcions de l'ús en les indústries agronòmica, farmacològica i nutricional."
